match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_city,home_style,home_tactics,away_manager,away_gender,away_date,away_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert
9525ac3e,2023-11-05 16:15,Amorebieta,Huesca,50.0,50.0,Haritz Mújika,Male,02/28/1983,"Zarautz, España",Táctico,4-2-3-1,Antonio Hidalgo,Male,01/21/1981,"La Línea de la Concepción, España",Táctico,4-3-3,Instalaciones de Lezama Campo 2,1137.0,"Lezama, España",Oliver De La Fuente,Daniel Pescador,Samuel García,Eder Mallo,Adrián Cordero,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
9528a048,2022-11-02 21:00,CD Mirandés,Tenerife,54.0,46.0,Joseba Etxeberria,Male,09/05/1977,"Elgoibar, España",Ofensivo,4-3-3,Ramis,Male,07/09/1970,"Maó, España",Defensivo,4-4-2,Estadio Municipal de Anduva,2249.0,"Miranda de Ebro, España",Luis Milla,Roberto Tejero,Iván Ríos,Juan Manrique,David Pérez,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
95368d85,2023-04-09 14:00,Valladolid,Mallorca,62.0,38.0,Paulo Pezzolano,Male,11/26/1982,"Montevideo, Uruguay",Ofensivo,4-2-3-1,Javier Aguirre,Male,12/01/1958,"Mexico City, México",Pragmático,4-4-2,Estadio Municipal José Zorrilla,18010.0,"Valladolid, España",Alejandro Muñíz,Ignacio Alonso,Fabián Blanco,Alberto Gómez Lameiro,David Medié,La Liga,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License
953c7040,2021-08-16 20:00,Villarreal,Granada,61.0,39.0,Unai Emery,Male,11/03/1971,"Hondarribia, España",Pragmático,4-2-3-1,Robert Moreno,Male,09/19/1977,"L'Hospitalet de Llobregat, España",Ofensivo,4-3-3,Estadio de la Cerámica,7837.0,"Villarreal, España",Pablo González,Alfredo Rodríguez,Israel Bárcena,Albert Catalá,José Sánchez,La Liga,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
954c93c1,2023-05-15 21:00,Betis,Rayo Vallecano,49.0,51.0,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Andoni Iraola,Male,06/22/1982,"Getxo, España",Ofensivo,4-3-3,Estadio Benito Villamarín,48143.0,"Sevilla, España",Juan Pulido,José Escuela,Eliana Fernández,Francisco  Fernández Vidal,José González,La Liga,Male,2022-2023,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,
95559ef3,2023-01-22 14:00,Leganés,Levante,41.0,59.0,Imanol Idiakez,Male,08/06/1972,"San Sebastián, España",Ofensivo,4-3-3,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Estadio Municipal de Butarque,7539.0,"Leganés, España",Oliver De La Fuente,Daniel Pescador,Samuel García,Jaime Ruiz,Víctor Areces,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
95634760,2023-08-20 21:30,Betis,Atlético Madrid,53.0,47.0,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Estadio Benito Villamarín,51782.0,"Sevilla, España",Ricardo de Burgos,Iker De Francisco,Jon Núnez,Antonio Sánchez,Isidro Díaz de Mera,La Liga,Male,2023-2024,FIFA Elite Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification
95653e48,2021-09-19 18:15,Eibar,Sporting Gijón,46.0,54.0,Gaizka Garitano,Male,07/09/1975,"Bergara, España",Defensivo,4-2-3-1,David Gallego,Male,06/17/1971,"Vilobí d'Onyar, España",Táctico,4-3-3,Estadio Municipal de Ipurúa,2462.0,"Eibar, España",Francisco Hernández,Álvaro González Narváez,Moisés Mateo,Alejandro Perdomo,José López,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification
957a8d96,2022-02-12 18:15,Valladolid,Girona,57.0,43.0,Pacheta,Male,08/01/1968,"Salamanca, España",Defensivo,4-4-2,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Estadio Municipal José Zorrilla,14570.0,"Valladolid, España",Juan Pulido,Francisco Arencibia,Josep Bordoy,Marta Huerta,David Pérez,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,AFC Master Referee Certification
95d8207a,2022-11-26 21:00,Las Palmas,Tenerife,67.0,33.0,García Pimienta,Male,08/01/1974,"Barcelona, España",Desarrollo Juvenil,4-3-3,Ramis,Male,07/09/1970,"Maó, España",Defensivo,4-4-2,Estadio de Gran Canaria,31047.0,"Las Palmas de Gran Canaria, España",Francisco Hernández,Judit Romano,Álvaro González Narváez,Alfonso Vicente Moral,Daniel Ocón,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,AFC Master Referee Certification,AFC Master Referee Certification,,FIFA Elite Referee Certification
9613fb68,2021-08-14 22:00,Alavés,Real Madrid,42.0,58.0,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Estadio de Mendizorroza,3968.0,"Vitoria-Gasteiz, España",César Soto,Carlos Álvarez,Julián Villaseñor,Álvaro López,Xavi Estrada,La Liga,Male,2021-2022,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
962004e4,2022-05-21 22:00,Eibar,Tenerife,55.0,45.0,Gaizka Garitano,Male,07/09/1975,"Bergara, España",Defensivo,4-2-3-1,Ramis,Male,07/09/1970,"Maó, España",Defensivo,4-4-2,Estadio Municipal de Ipurúa,7135.0,"Eibar, España",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Sergio Usón,David Pérez,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification
965b998e,2021-09-22 19:30,Sevilla,Valencia,58.0,42.0,Lopetegui,Male,08/28/1966,"Asteasu, España",Táctico,4-3-3,Pepe Bordalás,Male,06/04/1964,"Alicante, España",Defensivo,4-4-2,Estadio Ramón Sánchez Pizjuán,23654.0,"Sevilla, España",José Sánchez,Raúl Cabañero,José Gallego,Juan Campos,Xavi Estrada,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification
9689cb22,2023-09-30 21:00,Real Sociedad,Athletic Club,51.0,49.0,Imanol Alguacil,Male,04/22/1971,"Orio, España",Ofensivo,4-3-3,Ernesto Valverde,Male,02/09/1964,"Viandar de la Vera, España",Táctico,4-3-3,Reale Arena,38229.0,"San Sebastián, España",Jesús Gil,Ángel Nevado,Javier Martínez,Guillermo Conejero Sánchez,Valentín Pizarro,La Liga,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
96af732a,2022-12-03 12:00,Sevilla,UDG Tenerife,57.0,43.0,Anton Zabolotny,Male,06/19/1991,"Luhansk, Ucrania",Defensivo,4-4-2,José Ángel Herrera,Male,02/20/1984,"León, España",Pragmático,4-4-2,Estadio Jesús Navas,,"Sevilla, España",Elisabeth Calvo Valentín,Eliana Fernández González,Alex Teixeira,Alan Kardec,,Liga F,Female,2022-2023,FIFA Elite Referee Certification,,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
96b120d1,2023-03-18 21:00,Ponferradina,Alavés,50.0,50.0,David Gallego,Male,06/17/1971,"Vilobí d'Onyar, España",Táctico,4-3-3,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Estadio El Toralín,5675.0,"Ponferrada, España",Rafael Sánchez,Manuel López,Jesús Mira,Guillermo Conejero Sánchez,Adrián Cordero,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
96c752cd,2022-10-16 14:00,Levante,Leganés,55.0,45.0,Felipe,Male,03/19/1966,"Madrid, España",Táctico,4-3-3,Imanol Idiakez,Male,08/06/1972,"San Sebastián, España",Ofensivo,4-3-3,Estadio Ciudad de Valencia,11654.0,"Valencia, España",Luis Milla,Roberto Tejero,Iván Ríos,Alonso De Ena Wolf,Iñaki Bikandi,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
96d23578,2024-02-11 12:00,Levante,UDG Tenerife,73.0,27.0,José Luis Sánchez Vera,Male,08/04/1958,"Madrid, España",Táctico,4-2-3-1,José Ángel Herrera,Male,02/20/1984,"León, España",Pragmático,4-4-2,Ciudad Deportiva de Buñol - Campo 1,,"Buñol, España",Ainara Andrea Acevedo Dudley,,,Zoila González Vargas,,Liga F,Female,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License
96d2a74b,2021-11-06 18:30,Alavés,Levante,60.0,40.0,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Javier Pereira,Male,02/08/1978,"León, España",Pragmático,4-2-3-1,Estadio de Mendizorroza,12176.0,"Vitoria-Gasteiz, España",Adrián Cordero,Antonio Cerezo,Diego Sánchez,David Recio,Xavi Estrada,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification
971e030a,2023-05-14 18:30,Huesca,Ponferradina,46.0,54.0,Cuco Ziganda,Male,10/01/1966,"Larraintzar, España",Defensivo,4-4-2,Juanfran,Male,03/19/1989,"Cádiz, España",Táctico,4-2-3-1,Estadio El Alcoraz,5204.0,"Huesca, España",Andrés Fuentes,Alain Perea,David Fernández,Francisco Ortega,Daniel Trujillo,Segunda División,Male,2022-2023,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
971ff4d2,2023-03-05 21:00,Betis,Real Madrid,37.0,63.0,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Estadio Benito Villamarín,52212.0,"Sevilla, España",César Soto,Iker De Francisco,Carlos Álvarez,Luis Bestard Servera,David Medié,La Liga,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
9744c480,2022-05-06 21:00,Levante,Real Sociedad,36.0,64.0,Alessio Lisci,Male,11/24/1974,"Livorno, Italia",Táctico,4-2-3-1,Imanol Alguacil,Male,04/22/1971,"Orio, España",Ofensivo,4-3-3,Estadio Ciudad de Valencia,17278.0,"Valencia, España",Alberola Rojas,Teodoro Sobrino,Iván Hernández,David López Jiménez,José Luis Munuera,La Liga,Male,2021-2022,,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
9763a2e0,2023-05-13 12:00,Real Betis,Alavés,49.0,51.0,Gerardo García León,Male,08/14/1981,"Oviedo, España",Pragmático,4-4-2,Iñigo Juaristi,Male,11/25/1980,"Bilbao, España",Defensivo,4-4-2,Ciudad Deportiva Luis del Sol,,"Sevilla, España",Bruno Gallo,Carmela Capistros Bitrian,Daniel Arreola,Alan Kardec,,Liga F,Female,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification
979e8388,2023-09-01 22:00,Almería,Celta Vigo,63.0,37.0,Vicente Moreno,Male,03/30/1974,"Massanassa, España",Ofensivo,4-2-3-1,Rafael Benítez,Male,04/16/1960,"Madrid, España",Defensivo,4-2-3-1,Power Horse Stadium,14196.0,"Almería, España",Ricardo de Burgos,Iker De Francisco,Jon Núnez,Gorka Etayo Herrera,Valentín Pizarro,La Liga,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation
97b03b67,2022-11-07 21:00,Lugo,Cartagena,29.0,71.0,Hernán Pérez,Male,11/02/1969,"Buenos Aires, Argentina",Táctico,4-4-2,Luis Carrión,Male,07/26/1978,"Barcelona, España",Pragmático,4-4-2,Estadio Anxo Carro,1968.0,"Lugo, España",Andrés Fuentes,Javier Garrido Concha,Alain Perea,José Antonio Sánchez,Dámaso Arcediano,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification
97c16a7f,2023-04-30 18:30,Granada,Eibar,57.0,43.0,Paco López,Male,06/01/1967,"Silla, España",Ofensivo,4-3-3,Gaizka Garitano,Male,07/09/1975,"Bergara, España",Defensivo,4-2-3-1,Estadio Nuevo Los Cármenes,17287.0,"Granada, España",David Gálvez,Guillermo Santiago,David Bernal Martín,Gonzalo Romero,David Pérez,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
97c890fa,2023-04-22 17:30,Las Palmas,Levante,61.0,39.0,García Pimienta,Male,08/01/1974,"Barcelona, España",Desarrollo Juvenil,4-3-3,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Estadio de Gran Canaria,24070.0,"Las Palmas de Gran Canaria, España",Adrián Cordero,Asier Pérez de Mendiola,Gonzalo López,David Cambronero,Daniel Ocón,Segunda División,Male,2022-2023,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License
97cf41be,2021-08-28 19:30,Oviedo,Tenerife,47.0,53.0,Cuco Ziganda,Male,10/01/1966,"Larraintzar, España",Defensivo,4-4-2,Ramis,Male,07/09/1970,"Maó, España",Defensivo,4-4-2,Estadio Carlos Tartiere,6381.0,"Oviedo, España",José López,Abraham Pérez,Javier García Lorenzo,José Pardeiro,Luis Milla,Segunda División,Male,2021-2022,AFC Master Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
9845dfdd,2022-09-18 16:15,Alavés,Huesca,49.0,51.0,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Cuco Ziganda,Male,10/01/1966,"Larraintzar, España",Defensivo,4-4-2,Estadio de Mendizorroza,12818.0,"Vitoria-Gasteiz, España",Raúl González,Francisco Arencibia,Christian Valverde,Fernando Román,Víctor Areces,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
985437b8,2022-12-06 21:00,Albacete,Zaragoza,42.0,58.0,Rubén Albés,Male,08/07/1985,"Girona, España",Táctico,4-3-3,Fran Escribá,Male,09/03/1965,"Valencia, España",Defensivo,4-4-2,Estadio Carlos Belmonte,5790.0,"Albacete, España",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Sergiu Claudiu Mureşan,David Pérez,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification
989342a1,2022-09-25 19:00,Levante,Athletic Club,50.0,50.0,José Luis Sánchez Vera,Male,08/04/1958,"Madrid, España",Táctico,4-2-3-1,Iraia Iturregi,Female,07/24/1976,"Bilbao, España",Táctico,4-3-3,Ciudad Deportiva de Buñol - Campo 1,,"Buñol, España",María Gloria Planes Terol,Carmela Capistros Bitrian,Marina Molina,Alan Kardec,,Liga F,Female,2022-2023,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification
98ae1fe6,2023-12-03 18:30,Sevilla,Villarreal,57.0,43.0,Diego Alonso,Male,07/16/1974,"Montevideo, Uruguay",Ofensivo,4-3-3,Marcelino,Male,08/14/1965,"Villaviciosa, España",Ofensivo,4-4-2,Estadio Ramón Sánchez Pizjuán,33898.0,"Sevilla, España",Isidro Díaz de Mera,Dieg Aguado,Iván Hernández,Antonio Alberola Rojas,Eduardo Prieto,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,UEFA Pro Referee License
98f9512c,2021-09-22 22:00,Real Madrid,Mallorca,59.0,41.0,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Estadio Santiago Bernabéu,20113.0,"Madrid, España",Alberola Rojas,Teodoro Sobrino,Iván Hernández,Francisco Sáez Vital,César Soto,La Liga,Male,2021-2022,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,,FIFA Elite Referee Certification
98fb8b09,2022-10-29 14:00,FC Andorra,Ponferradina,66.0,34.0,Eder Sarabia,Male,11/23/1980,"Barcelona, España",Táctico,4-2-3-1,José Manuel Gomes,Male,05/02/1970,"Amarante, Portugal",Pragmático,4-2-3-1,Estadi Comunal d'Andorra la Vella,1730.0,"Andorra la Vella, Andorra",Luis Milla,Roberto Tejero,Iván Ríos,Aimar Velasco,Víctor Areces,Segunda División,Male,2022-2023,,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification
9943b036,2023-05-04 22:00,Athletic Club,Betis,63.0,37.0,Ernesto Valverde,Male,02/09/1964,"Viandar de la Vera, España",Táctico,4-3-3,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,San Mamés,43116.0,"Bilbao, España",Miguel Ángel Ortiz Arias,Julián Villaseñor,Alejandro Estevez Iglesias,Jaime Ruiz,Ignacio Iglesias,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
9993b01a,2022-08-15 19:30,Getafe,Atlético Madrid,42.0,58.0,Quique Flores,Male,02/23/1965,"Madrid, España",Pragmático,4-2-3-1,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Coliseum Alfonso Pérez,12235.0,"Getafe, España",José Sánchez,Raúl Cabañero,Juan López,Jorge Díaz,Xavi Estrada,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification
99b54d59,2022-05-08 16:15,Villarreal,Sevilla,53.0,47.0,Unai Emery,Male,11/03/1971,"Hondarribia, España",Pragmático,4-2-3-1,Lopetegui,Male,08/28/1966,"Asteasu, España",Táctico,4-3-3,Estadio de la Cerámica,17461.0,"Villarreal, España",Jesús Gil,Ángel Nevado,Javier Martínez,Antonio Soláns,Xavi Estrada,La Liga,Male,2021-2022,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification
99bb8435,2021-08-29 19:30,Cádiz,Osasuna,28.0,72.0,Álvaro Cervera,Male,11/20/1965,"Madrid, España",Defensivo,4-2-3-1,Jagoba Arrasate,Male,03/12/1978,"Berriatua, España",Ofensivo,4-3-3,Estadio Nuevo Mirandilla,7452.0,"Jerez de la Frontera, España",Adrián Cordero,Aitor Villate,Antonio Cerezo,Alejandro Perdomo,David Medié,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,,UEFA Pro Referee License,UEFA Pro Referee License
